Departamento,Municipio,Fecha del accidente,Año,Mes,Latitude,Longitude,Cod_dane_muni,Cod_dane_depto,Tipo de lugar,Presunto actor responsable,Tipo de área,Id_imsma evento,Condicion,Genero,Estado,Rango de edad,Actividad,Id_imsma_victima
Antioquia,Yarumal,2001-12-20 00:00:00,2001,12,6.963517,-75.41644,5887,5,Sin información,Desconocido,Rural,ACF_PP_2001_1099,Civil,Hombre,Herido,Menor de 18 años,Sin Información,VIC_PP_2001_1935
Arauca,Puerto rondón,2006-02-18 04:00:00,2006,2,6.280311,-71.09961,81591,81,Sin información,Desconocido,Rural,ACF_PP_2006_1645025,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2006_5361
Arauca,Arauquita,2008-05-01 00:00:00,2008,5,7.023186,-71.384978,81065,81,Sin información,FARC,Rural,ACF_PP_2008_1646372,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2008_7809
Arauca,Arauquita,2008-05-01 00:00:00,2008,5,7.023186,-71.384978,81065,81,Sin información,FARC,Rural,ACF_PP_2008_1646372,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2008_7808
Caquetá,El paujil,2004-01-22 00:00:00,2004,1,1.570034,-75.32675,18256,18,Sin información,Desconocido,Rural,ACF_PP_2004_1645032,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2004_5372
Meta,Vistahermosa,2007-04-13 10:00:00,2007,4,3.125088,-73.752373,50711,50,Sin información,Desconocido,Rural,ACF_PP_2007_1645720,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2007_6736
Valle del Cauca,Buga,2007-01-27 00:00:00,2007,1,3.846667,-75.982778,76111,76,Sin información,FARC,Rural,ACF_PP_2007_1645582,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6475
Valle del Cauca,Buga,2007-01-27 00:00:00,2007,1,3.846667,-75.982778,76111,76,Sin información,FARC,Rural,ACF_PP_2007_1645582,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6635
Valle del Cauca,Buga,2007-01-27 00:00:00,2007,1,3.846667,-75.982778,76111,76,Sin información,FARC,Rural,ACF_PP_2007_1645582,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6474
Valle del Cauca,Buga,2007-01-27 00:00:00,2007,1,3.846667,-75.982778,76111,76,Sin información,FARC,Rural,ACF_PP_2007_1645582,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6476
Nariño,Cumbal,2006-09-28 00:00:00,2006,9,0.906258,-77.792061,52227,52,Sin información,Desconocido,Rural,ACF_PP_2006_1646103,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2006_7348
Arauca,Arauquita,2000-06-12 00:00:00,2000,6,7.023186,-71.384978,81065,81,Sin información,FARC,Rural,ACF_PP_2000_1100,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2000_1407
Arauca,Arauquita,2000-06-12 00:00:00,2000,6,7.023186,-71.384978,81065,81,Sin información,FARC,Rural,ACF_PP_2000_1100,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2000_1406
Arauca,Arauquita,2000-06-12 00:00:00,2000,6,7.023186,-71.384978,81065,81,Sin información,FARC,Rural,ACF_PP_2000_1100,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2000_1405
Caquetá,San vicente del caguán,2008-02-08 02:30:00,2008,2,2.120008,-74.768227,18753,18,Sin información,Desconocido,Urbana,ACF_PP_2008_1646255,Civil,Hombre,Muerto,Mayor de 18 años,Manipulación,VIC_PP_2008_7617
Antioquia,San rafael,2005-05-19 11:00:00,2005,5,6.240278,-75.050278,5667,5,Sin información,FARC,Rural,ACF_PP_2005_1644472,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4286
Guainía,Inirida,2006-05-03 09:30:00,2006,5,3.845438,-67.905232,94001,94,Sin información,Desconocido,Rural,ACF_PP_2006_1645178,Civil,Hombre,Herido,Menor de 18 años,Manipulación,VIC_PP_2006_5655
Guainía,Inirida,2006-05-03 09:30:00,2006,5,3.845438,-67.905232,94001,94,Sin información,Desconocido,Rural,ACF_PP_2006_1645178,Civil,Hombre,Herido,Menor de 18 años,Manipulación,VIC_PP_2006_5656
Norte de Santander,Sardinata,2002-02-03 00:00:00,2002,2,8.083016,-72.801023,54720,54,Sin información,FARC,Rural,ACF_PP_2002_1101,Civil,Hombre,Muerto,Mayor de 18 años,Sin Información,VIC_PP_2002_1156
Caldas,Samaná,2005-08-10 19:00:00,2005,8,5.411801,-74.989572,17662,17,Sin información,Desconocido,Rural,ACF_PP_2005_1644640,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4619
Santander,Rionegro,1993-09-29 00:00:00,1993,9,7.268891,-73.152703,68615,68,Sin información,FARC,Rural,ACF_PP_1993_1102,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_1993_727
Santander,Rionegro,1993-09-29 00:00:00,1993,9,7.268891,-73.152703,68615,68,Sin información,FARC,Rural,ACF_PP_1993_1102,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_1993_725
Santander,Rionegro,1993-09-29 00:00:00,1993,9,7.268891,-73.152703,68615,68,Sin información,FARC,Rural,ACF_PP_1993_1102,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_1993_726
Meta,Vistahermosa,2005-02-20 16:50:00,2005,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2005_1644427,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4197
Meta,Vistahermosa,2005-02-20 16:50:00,2005,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2005_1644427,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4192
Meta,Vistahermosa,2005-02-20 16:50:00,2005,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2005_1644427,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4193
Meta,Vistahermosa,2005-02-20 16:50:00,2005,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2005_1644427,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4191
Meta,Vistahermosa,2005-02-20 16:50:00,2005,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2005_1644427,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4194
Meta,Vistahermosa,2005-02-20 16:50:00,2005,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2005_1644427,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4195
Meta,Vistahermosa,2005-02-20 16:50:00,2005,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2005_1644427,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4198
Meta,Vistahermosa,2005-02-20 16:50:00,2005,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2005_1644427,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4199
Meta,Vistahermosa,2005-02-20 16:50:00,2005,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2005_1644427,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4201
Meta,Vistahermosa,2005-02-20 16:50:00,2005,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2005_1644427,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4196
Meta,Vistahermosa,2005-02-20 16:50:00,2005,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2005_1644427,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4200
Antioquia,El bagre,1992-02-04 00:00:00,1992,2,7.597383,-74.809065,5250,5,Sin información,ELN,Rural,ACF_PP_1992_1103,Civil,Hombre,Herido,Menor de 18 años,Jugando,VIC_PP_1992_997
Bolívar,San pablo,2005-05-06 15:30:00,2005,5,7.486667,-73.938333,13670,13,Sin información,Desconocido,Rural,ACF_PP_2005_1644660,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4786
Bolívar,San pablo,2005-05-06 15:30:00,2005,5,7.486667,-73.938333,13670,13,Sin información,Desconocido,Rural,ACF_PP_2005_1644660,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4656
Bolívar,San pablo,2005-05-06 15:30:00,2005,5,7.486667,-73.938333,13670,13,Sin información,Desconocido,Rural,ACF_PP_2005_1644660,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4787
Boyacá,Pajarito,1995-07-16 00:00:00,1995,7,5.41277777777778,-72.73,15518,15,Sin información,ELN,Rural,ACF_PP_1995_1104,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_1995_410
Antioquia,Anorí,2007-03-12 07:00:00,2007,3,7.058056,-75.206389,5040,5,Sin información,FARC,Rural,ACF_PP_2007_1645645,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6617
Santander,Hato,2007-12-18 10:45:00,2007,12,6.554444,-73.406944,68344,68,Sin información,ELN,Rural,ACF_PP_2007_1646166,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_7451
Bolívar,San pablo,1994-05-04 00:00:00,1994,5,7.483919,-73.933361,13670,13,Sin información,Desconocido,Rural,ACF_PP_1994_1105,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_1994_1332
Sucre,Ovejas,2005-10-29 00:00:00,2005,10,9.573056,-75.130556,70508,70,Sin información,Desconocido,Rural,ACF_PP_2005_1644759,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4855
Sucre,Ovejas,2005-10-29 00:00:00,2005,10,9.573056,-75.130556,70508,70,Sin información,Desconocido,Rural,ACF_PP_2005_1644759,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4856
Antioquia,Zaragoza,1998-08-24 00:00:00,1998,8,7.490632,-74.867778,5895,5,Sin información,ELN,Rural,ACF_PP_1998_1106,Civil,Hombre,Muerto,Menor de 18 años,Sin Información,VIC_PP_1998_471
Antioquia,Zaragoza,1998-08-24 00:00:00,1998,8,7.490632,-74.867778,5895,5,Sin información,ELN,Rural,ACF_PP_1998_1106,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_1998_473
Antioquia,Zaragoza,1998-08-24 00:00:00,1998,8,7.490632,-74.867778,5895,5,Sin información,ELN,Rural,ACF_PP_1998_1106,Civil,Hombre,Muerto,Menor de 18 años,Sin Información,VIC_PP_1998_470
Antioquia,Zaragoza,1998-08-24 00:00:00,1998,8,7.490632,-74.867778,5895,5,Sin información,ELN,Rural,ACF_PP_1998_1106,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_1998_472
Antioquia,Zaragoza,1998-08-24 00:00:00,1998,8,7.490632,-74.867778,5895,5,Sin información,ELN,Rural,ACF_PP_1998_1106,Civil,Hombre,Muerto,Mayor de 18 años,Sin Información,VIC_PP_1998_469
Arauca,Saravena,2000-10-21 00:00:00,2000,10,6.958339,-71.878277,81736,81,Sin información,ELN,Rural,ACF_PP_2000_1107,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2000_270
Nariño,Cumbitara,2007-07-18 00:00:00,2007,7,1.64746,-77.579056,52233,52,Sin información,Desconocido,Rural,ACF_PP_2007_1646078,Civil,Hombre,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2007_7313
Arauca,Arauquita,2004-07-07 00:00:00,2004,7,7.023186,-71.384978,81065,81,Sin información,Desconocido,Rural,ACF_PP_2004_1646198,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2004_7499
Antioquia,San francisco,2005-03-23 00:00:00,2005,3,5.965414,-75.10198,5652,5,Sin información,FARC,Rural,ACF_PP_2005_1644373,Civil,Mujer,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2005_4091
Antioquia,San francisco,2005-03-23 00:00:00,2005,3,5.965414,-75.10198,5652,5,Sin información,FARC,Rural,ACF_PP_2005_1644373,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2005_4090
Antioquia,San francisco,2005-03-23 00:00:00,2005,3,5.965414,-75.10198,5652,5,Sin información,FARC,Rural,ACF_PP_2005_1644373,Civil,Mujer,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2005_4092
Córdoba,Puerto libertador,2007-06-28 00:00:00,2007,6,7.691223427,-75.735909853,23580,23,Sin información,Desconocido,Rural,ACF_PP_2007_1645862,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2007_6934
Norte de Santander,Teorama,2005-07-08 00:00:00,2005,7,8.437183,-73.287706,54800,54,Sin información,Desconocido,Rural,ACF_PP_2005_1644664,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4666
Cauca,Toribío,2004-03-20 09:00:00,2004,3,3.041111,-76.188333,19821,19,Sin información,FARC,Rural,ACF_PP_2004_1473,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3187
Cauca,Balboa,2003-10-29 00:00:00,2003,10,2.039527,-77.217142,19075,19,Sin información,Desconocido,Rural,ACF_PP_2003_1912,Civil,Hombre,Herido,Mayor de 18 años,"Recogiendo comida, agua ó  madera",VIC_PP_2003_3991
Tolima,Planadas,2006-04-28 10:50:00,2006,4,3.02,-75.743,73555,73,Sin información,Desconocido,Rural,ACF_PP_2006_1645174,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2006_5650
Tolima,Planadas,2006-04-28 10:50:00,2006,4,3.02,-75.743,73555,73,Sin información,Desconocido,Rural,ACF_PP_2006_1645174,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2006_5651
Bolívar,San martín de loba,1994-10-04 00:00:00,1994,10,8.946799,-74.040398,13667,13,Sin información,FARC,Rural,ACF_PP_1994_1108,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_1994_1362
Bolívar,San martín de loba,1994-10-04 00:00:00,1994,10,8.946799,-74.040398,13667,13,Sin información,FARC,Rural,ACF_PP_1994_1108,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_1994_1361
Bolívar,San martín de loba,1994-10-04 00:00:00,1994,10,8.946799,-74.040398,13667,13,Sin información,FARC,Rural,ACF_PP_1994_1108,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_1994_1360
Bolívar,San martín de loba,1994-10-04 00:00:00,1994,10,8.946799,-74.040398,13667,13,Sin información,FARC,Rural,ACF_PP_1994_1108,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_1994_1363
Caquetá,Morelia,2003-11-23 15:20:00,2003,11,1.486799,-75.727518,18479,18,Sin información,FARC,Rural,ACF_PP_2003_1340,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2003_2983
Cauca,Florencia,2003-04-06 00:00:00,2003,4,1.682984,-77.072692,19290,19,Sin información,Desconocido,Rural,ACF_PP_2003_1379,Civil,Hombre,Muerto,Mayor de 18 años,Sin Información,VIC_PP_2003_3049
Bolívar,El carmen de bolívar,2005-09-03 00:00:00,2005,9,9.650556,-75.038333,13244,13,Sin información,Desconocido,Rural,ACF_PP_2005_1645382,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_6080
Bolívar,Simití,2002-03-01 00:00:00,2002,3,7.956662,-73.949071,13744,13,Sin información,Desconocido,Rural,ACF_PP_2002_1645802,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2002_6858
Nariño,Barbacoas,2005-11-26 00:00:00,2005,11,1.672216,-78.138537,52079,52,Sin información,Desconocido,Rural,ACF_PP_2005_1644916,Civil,Sin Información,Herido,Mayor de 18 años,Sin Información,VIC_PP_2005_5167
Nariño,Barbacoas,2005-11-26 00:00:00,2005,11,1.672216,-78.138537,52079,52,Sin información,Desconocido,Rural,ACF_PP_2005_1644916,Civil,Sin Información,Herido,Mayor de 18 años,Sin Información,VIC_PP_2005_5168
Santander,Matanza,2001-06-02 06:15:00,2001,6,7.317122,-73.016985,68444,68,Sin información,Desconocido,Rural,ACF_PP_2001_1109,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2001_1439
Meta,Vistahermosa,2006-02-12 09:00:00,2006,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2006_1645142,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2006_5561
Meta,Vistahermosa,2006-02-12 09:00:00,2006,2,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2006_1645142,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2006_5562
Antioquia,Turbo,2004-07-24 00:00:00,2004,7,8.09915965147,-76.7392323702,5837,5,Sin información,Desconocido,Rural,ACF_PP_2004_1644588,Civil,Mujer,Herido,Mayor de 18 años,Sin Información,VIC_PP_2004_4522
Caquetá,San vicente del caguán,2007-09-06 14:00:00,2007,9,2.740556,-74.836389,18753,18,Sin información,FARC,Rural,ACF_PP_2007_1645997,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_7171
Valle del Cauca,Restrepo,2000-01-17 00:00:00,2000,1,3.82091,-76.526736,76606,76,Sin información,Desconocido,Rural,ACF_PP_2000_1111,Civil,Hombre,Muerto,Mayor de 18 años,Sin Información,VIC_PP_2000_1365
Valle del Cauca,Restrepo,2000-01-17 00:00:00,2000,1,3.82091,-76.526736,76606,76,Sin información,Desconocido,Rural,ACF_PP_2000_1111,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2000_1367
Valle del Cauca,Restrepo,2000-01-17 00:00:00,2000,1,3.82091,-76.526736,76606,76,Sin información,Desconocido,Rural,ACF_PP_2000_1111,Civil,Mujer,Herido,Mayor de 18 años,Sin Información,VIC_PP_2000_1368
Bogotá D.C.,Bogotá dc,2007-01-11 11:00:00,2007,1,4.680486,-74.146592,11001,11,Sin información,Desconocido,Urbana,ACF_PP_2007_1645584,Civil,Hombre,Herido,Menor de 18 años,Manipulación,VIC_PP_2007_6479
Caquetá,San vicente del caguán,2007-09-01 07:00:00,2007,9,2.75,-74.858,18753,18,Sin información,FARC,Rural,ACF_PP_2007_1645988,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_7159
Caquetá,San vicente del caguán,2007-09-01 07:00:00,2007,9,2.75,-74.858,18753,18,Sin información,FARC,Rural,ACF_PP_2007_1645988,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_7158
Caldas,La dorada,2004-07-22 10:00:00,2004,7,5.460133,-74.667938,17380,17,Sin información,Desconocido,Urbana,ACF_PP_2004_1563,Civil,Hombre,Herido,Menor de 18 años,Manipulación,VIC_PP_2004_3345
Caldas,La dorada,2004-07-22 10:00:00,2004,7,5.460133,-74.667938,17380,17,Sin información,Desconocido,Urbana,ACF_PP_2004_1563,Civil,Hombre,Muerto,Menor de 18 años,Manipulación,VIC_PP_2004_3343
Caldas,La dorada,2004-07-22 10:00:00,2004,7,5.460133,-74.667938,17380,17,Sin información,Desconocido,Urbana,ACF_PP_2004_1563,Civil,Mujer,Herido,Menor de 18 años,Manipulación,VIC_PP_2004_3344
Nariño,Cumbal,2002-08-24 00:00:00,2002,8,0.906258,-77.792061,52227,52,Sin información,Desconocido,Urbana,ACF_PP_2002_1112,Civil,Hombre,Muerto,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2002_1536
Nariño,Cumbal,2002-08-24 00:00:00,2002,8,0.906258,-77.792061,52227,52,Sin información,Desconocido,Urbana,ACF_PP_2002_1112,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2002_1537
Antioquia,Cocorná,2005-07-12 00:30:00,2005,7,6.058001,-75.185085,5197,5,Sin información,FARC,Rural,ACF_PP_2005_1644624,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4563
Antioquia,Cocorná,2005-07-12 00:30:00,2005,7,6.058001,-75.185085,5197,5,Sin información,FARC,Rural,ACF_PP_2005_1644624,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4565
Antioquia,Cocorná,2005-07-12 00:30:00,2005,7,6.058001,-75.185085,5197,5,Sin información,FARC,Rural,ACF_PP_2005_1644624,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4564
Norte de Santander,Sardinata,2005-11-24 10:15:00,2005,11,8.083016,-72.801023,54720,54,Sin información,FARC,Rural,ACF_PP_2005_1644814,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4963
Norte de Santander,Sardinata,2005-11-24 10:15:00,2005,11,8.083016,-72.801023,54720,54,Sin información,FARC,Rural,ACF_PP_2005_1644814,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2005_5063
Meta,La macarena,2004-10-14 08:10:00,2004,10,1.802222,-74.156389,50350,50,Sin información,FARC,Rural,ACF_PP_2004_1781,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3701
Meta,La macarena,2004-10-14 08:10:00,2004,10,1.802222,-74.156389,50350,50,Sin información,FARC,Rural,ACF_PP_2004_1781,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3703
Meta,La macarena,2004-10-14 08:10:00,2004,10,1.802222,-74.156389,50350,50,Sin información,FARC,Rural,ACF_PP_2004_1781,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3702
Antioquia,Anorí,2005-12-30 00:00:00,2005,12,7.073333,-75.147222,5040,5,Sin información,Desconocido,Rural,ACF_PP_2005_1644874,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_5091
Cesar,San alberto,1996-04-14 00:00:00,1996,4,7.76369292969,-73.3961001009,20710,20,Sin información,ELN,Rural,ACF_PP_1996_1113,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_1996_1041
Antioquia,Ituango,2004-07-30 09:00:00,2004,7,7.273611,-75.661111,5361,5,Sin información,FARC,Rural,ACF_PP_2004_1572,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3356
Antioquia,Ituango,2004-07-30 09:00:00,2004,7,7.273611,-75.661111,5361,5,Sin información,FARC,Rural,ACF_PP_2004_1572,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3355
Norte de Santander,Teorama,2007-06-21 14:30:00,2007,6,8.437183,-73.287706,54800,54,Sin información,ELN,Rural,ACF_PP_2007_1645884,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6982
Meta,Mesetas,2004-01-14 10:15:00,2004,1,3.380371,-74.042419,50330,50,Sin información,FARC,Rural,ACF_PP_2004_1438,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3140
Bolívar,Morales,2008-03-03 11:15:00,2008,3,8.300278,-74.035278,13473,13,Sin información,ELN,Rural,ACF_PP_2008_1646301,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2008_7689
Huila,La argentina,2002-07-30 00:00:00,2002,7,2.198006,-75.980581,41378,41,Sin información,FARC,Rural,ACF_PP_2002_1114,Civil,Hombre,Muerto,Menor de 18 años,Sin Información,VIC_PP_2002_1480
Huila,La argentina,2002-07-30 00:00:00,2002,7,2.198006,-75.980581,41378,41,Sin información,FARC,Rural,ACF_PP_2002_1114,Civil,Hombre,Muerto,Menor de 18 años,Sin Información,VIC_PP_2002_1479
Huila,La argentina,2002-07-30 00:00:00,2002,7,2.198006,-75.980581,41378,41,Sin información,FARC,Rural,ACF_PP_2002_1114,Civil,Hombre,Muerto,Menor de 18 años,Sin Información,VIC_PP_2002_1481
Huila,La argentina,2002-07-30 00:00:00,2002,7,2.198006,-75.980581,41378,41,Sin información,FARC,Rural,ACF_PP_2002_1114,Civil,Hombre,Muerto,Menor de 18 años,Sin Información,VIC_PP_2002_1478
